KOD_BODU	Subtyp_final	Total_Rich	Specialist_Rich	Generalist_Rich	Canopy_Rich	Cavity_Rich	Ground_Shrub_Rich	Threatened_Rich	Total_Abun	Specialist_Abun	Generalist_Abun	Canopy_Abun	Cavity_Abun	Ground_Shrub_Abun	Threatened_Abun	Rarity_index	Elev	StandDeadtree3	LayingDeadtree3	Tezba_vyklizeni3	Tezba_ponechani3	Windfall3	DamageTotal3	DisturbTotal3	BiologLegac3	StandDeadtree1	LayingDeadtree1	Tezba_vyklizeni1	Tezba_ponechani1	Windfall1	DamageTotal1	DisturbTotal1	BiologLegac1	conif_ha1	deadw_ha1	decid_ha1	Total_LT_ha1	conifHAv1	deadwHAv1	decidHAv1	snagHAv1	conifHSD1	deadwHSD1	decidHSD1	snagHSD1	conifCBAv1	deadwCBAv1	decidCBAv1	snagCBAv1	conifCBSD1	deadwCBSD1	decidCBSD1	snagCBSD1	conifVol1	deadwVol1	decidVol1	snagVol1	conifVolAv1	deadwVolAv1	decidVolAv1	snagVolAv1	conifVolHA1	deadwVolHA1	decidVolHA1	snagVolHA1	conif_ha3	deadw_ha3	decid_ha3	Total_LT_ha3	conifHAv3	deadwHAv3	decidHAv3	snagHAv3	conifHSD3	deadwHSD3	decidHSD3	snagHSD3	conifCBAv3	deadwCBAv3	decidCBAv3	snagCBAv3	conifCBSD3	deadwCBSD3	decidCBSD3	snagCBSD3	conifVol3	deadwVol3	decidVol3	snagVol3	conifVolAv3	deadwVolAv3	decidVolAv3	snagVolAv3	conifVolHA3	deadwVolHA3	decidVolHA3	snagVolHA3	LT_VolHA1	NumLT25	NumLT30	Elev_cat2	Underg_%	Underg_Decid	Underg_H	Struct_Can	Uproot_N	DeadTr_Decay	Cover_deadw	Can_cover	Can_damage
136	VD	5	0	5	1	1	3	0	6	0	6	1	1	4	0	0.085987261	1318.633179	0	76.75372264	0	8.474321115	14.77195624	100	91.52567889	100	0	89.07093488	0	10.92906512	0	100	89.07093488	100	31.5538452	78.40652444	21.35462251	52.90846771	9.570938544	11.61284876	11.72024996	8.544469769	5.605478957	6.328071773	5.806295159	3.535152282	1.513091116	1.301817359	1.319095441	1.635022332	0.892777357	0.900417406	0.921106601	0.864521342	2746.850173	10858.70789	2076.909107	1589.69463	27.74596134	44.14108897	30.99864338	23.3778622	875.4917691	3460.949371	661.9643278	506.6765481	34.21421105	75.76974951	13.05124872	47.26545977	8.567013284	11.69592602	12.76240685	9.125360662	5.31963052	6.165473925	5.793388482	4.29421968	1.546270631	1.216345171	1.155323029	1.479824229	0.83226653	0.854900476	0.852609658	0.865077979	27765.54212	74803.80807	10019.2123	12395.97206	36.77555248	44.73911966	34.78893159	26.48711978	1258.246514	3389.87189	1.576524301	1.200312459	1537.456097	0	0	E1165_1365	25	1	200	1	2	7	45	5	7
137	VD	8	1	7	0	3	5	1	8	1	7	0	3	5	1	1.03343949	1278.803833	1.119746375	67.31573109	0.219813766	0.660630238	30.40816863	99.72409011	98.8436461	99.50427634	0	62.58519416	0	0	37.41480584	100	100	100	43.34669644	67.56985033	8.924319855	52.2710163	7.397139007	9.609190795	12.11454211	8.040966632	4.415690487	6.433684764	5.546028283	4.561408491	1.771382051	1.461710804	1.219020299	1.747450087	0.745120588	0.836124015	0.845730374	0.822592122	5198.033462	10838.38739	998.5904483	1217.117402	38.22083428	51.12446883	35.66394458	27.04705337	1656.746901	3454.472707	318.2764487	387.9266069	56.50729839	68.07767195	10.11965394	66.62695233	7.810276859	10.26259021	12.76208715	8.707900358	4.988379794	6.6579638	5.825177338	4.435154586	1.603515854	1.374045834	1.172245906	1.574846934	0.766132731	0.836678324	0.869244465	0.835420097	80661.92243	96296.93659	12685.24433	16237.0863	50.50840478	50.05038285	44.35400115	28.23841096	2854.0935	3407.313544	1.569395603	0.999171142	1975.02335	1	0	E1165_1365	70	5	200	1	3	7	35	0	7
138	VD	9	2	7	4	1	4	0	9	2	7	4	1	4	0	0.267515924	1201.682983	0.880451079	48.14169473	20.8706695	0	25.33078322	95.22359853	74.35292903	74.35292903	0	76.21772491	5.655030607	0	18.12724448	100	94.34496939	94.34496939	183.9047342	11.47412553	0.956177127	184.8609113	7.070100139	9.436403479	16.23365966	9.461227715	4.152811084	6.526564468	4.529784313	4.216828008	1.686444949	1.529012044	0.515177409	1.504933298	0.642138232	0.791836073	0.021464097	0.82855004	31819.58743	1566.087512	76.89519525	4950.182641	55.14659866	43.5024309	25.63173175	30.55668297	10141.72057	499.152353	24.50847563	1577.750473	190.4688712	31.73891463	4.635226105	195.1040973	6.774673414	8.347676857	9.500483901	9.672156859	3.851358803	6.014144348	5.998731878	4.567786518	1.724351696	1.553022472	1.560298075	1.41516894	0.605282482	0.803530839	0.820705367	0.832746026	319834.9178	42715.34077	10752.27614	31923.24098	59.41573802	47.62022383	82.07844384	32.4093817	11316.84855	1511.414219	2.904214851	1.146754291	10166.22904	0	0	E1165_1365	75	0	250	1	1	7	35	0	7
140	VD	7	2	5	1	1	5	1	8	2	6	1	1	6	1	1.113057325	1347.187988	0.060291001	85.51181573	0	10.27152675	4.156366512	100	89.72847325	100	0	83.62067234	0	16.37932766	0	100	83.62067234	100	20.07971967	119.5221409	21.35462251	41.43434219	9.570576897	13.49017263	13.0195646	9.803640161	4.53458385	4.945511618	4.644825304	4.134856841	1.462768555	0.966329102	1.01356438	1.361105686	0.843616083	0.781147533	0.830241307	0.858994802	2201.453719	16574.22114	2425.847204	1042.148358	34.94370982	44.19792303	36.20667468	23.15885239	701.6598975	5282.630385	773.1798701	332.1594743	24.43098226	110.7221604	13.23542534	37.6664076	8.090286098	12.2640364	11.67644617	9.293250257	4.122610111	4.940972999	4.642803847	3.994070759	1.670278131	1.104120485	1.237425883	1.53088116	0.794265323	0.843470996	0.913124776	0.892799691	21155.71114	103745.5675	10266.8092	7956.996243	41.07905075	44.44968617	36.79859928	24.48306536	1003.60156	4921.565282	1.74568141	1.161447254	1474.839768	0	0	E1165_1365	10	0	150	1	3	5	35	5	7
141	ZPZ	4	1	3	2	0	2	0	5	1	4	2	0	3	0	0.097133758	1085.932983	21.77213698	1.856001273	7.873638402	10.05971535	2.29774905	43.85924105	25.9258873	35.98560265	3.10511277	0	4.683275053	0.762942846	0	8.551330669	3.10511277	3.868055616	369.0843712	8.924319855	38.5658108	407.650182	19.32161173	20.10931898	17.27838191	0	3.260600881	2.559571023	2.600077066	0	2.692148054	0.834320068	4.826798368	0	2.58296072	0.93468556	2.729363647	0	221177.5859	6828.339448	25301.00831	0	190.9996424	243.869266	209.0992422	0	70494.98291	2176.367333	8064.081815	0	220.6155326	59.37335423	24.06071566	244.6762482	17.89093586	20.69684589	18.58830725	9.643969435	5.733418262	4.919259983	4.812490188	4.612944741	2.018309157	2.222527487	3.679720172	1.382242839	2.35136121	2.685491306	3.365404057	1.05037944	1231403.94	366636.2229	201163.9479	1968.857654	197.4986272	218.4959612	295.8293351	29.83117658	43571.26481	12972.8381	10.46744929	1.055528614	78559.06472	30	0	D1065_1165	3	0	250	1	1	1	5	90	1
142	VD	9	1	8	3	3	3	0	9	1	8	3	3	3	0	0.117834395	1101.843018	43.14608431	13.46346813	4.795754497	0.657028516	1.075873218	63.13820867	57.68542565	58.34245417	80.25524249	1.907450826	0	0	3.762076882	85.9247702	85.9247702	85.9247702	153.9445175	156.8130489	8.286868437	162.2313859	16.84052271	21.26393078	19.4325728	11.21578209	7.683846954	6.744858459	7.073515746	4.600861341	1.36321377	2.579737966	2.769211989	1.129446847	1.733232489	3.01891082	2.924076053	0.784568014	86241.69576	108391.8352	10313.27237	578.912158	178.5542355	220.3086081	396.664322	27.56724562	27487.44564	34547.26453	3287.10505	184.5141881	179.2523317	116.5175539	18.4347542	197.6870859	17.16355057	19.73509416	18.05902182	9.789121984	6.749145407	6.742978866	6.277261698	4.654020385	1.889119314	2.354289194	2.823184315	1.305746706	2.303369905	2.907329145	3.099067929	0.94327401	932454.6251	593904.5385	154137.0762	4648.29307	184.0613157	180.3536406	295.8485147	28.87138553	32993.42	21014.36504	10.46812793	1.021567938	30774.55069	243	11	D1065_1165	0	0	0	5	2	4	20	55	6
143	MD	8	2	6	2	3	3	0	8	2	6	2	3	3	0	0.108280255	1049.501953	24.04189479	18.20373613	7.530198777	8.829344151	1.498997001	60.10417085	43.74462792	52.57397207	31.07445125	23.98066779	2.010238246	3.570021085	0	60.63537837	55.05511903	58.62514012	153.9445175	101.9922269	41.11561648	195.060134	22.22103017	24.06543582	21.13662593	11.98835682	9.460400425	7.588970071	5.79316377	5.753344614	5.102330557	4.817593002	5.146649501	1.142475957	4.358987414	5.079210007	4.110898246	0.878656685	115388.9096	62944.81276	38484.09851	1148.164316	238.9004339	196.7025399	298.3263451	24.96009382	36777.41202	20062.13008	12265.87159	365.9494857	198.9962719	77.70195822	33.08348403	232.0797559	16.76917464	21.778882	21.91198098	11.67176799	9.550812309	7.730776191	6.467116178	6.428706793	2.861491355	3.429309977	6.09537706	1.350500582	3.290862242	3.918438962	5.366044057	1.356890193	1014898.714	420058.1888	312336.4012	7811.32901	180.4585195	191.2833282	334.049627	29.92846364	35910.5726	14863.08918	11.81981337	1.058970961	49043.28361	448	150	C965_1065	5	100	300	9	1	5	40	65	4
144	VD	9	1	8	3	3	2	0	10	1	9	4	3	2	0	0.187898089	1129.48999	39.83171373	35.45797701	1.429172243	0	2.058267279	78.77713026	77.34795802	77.34795802	80.36943291	9.337924504	0	0	2.785809185	92.4931666	92.4931666	92.4931666	85.41849004	287.1718639	2.549805673	87.96829572	16.38326251	21.8290941	17.67452864	7.374772505	6.146177742	4.056809533	5.795927528	3.647589635	1.258342686	2.372615903	1.360137939	1.95517985	1.526682635	2.653749491	2.014876018	0.683069869	41014.03969	192453.6345	1863.348575	113.216512	153.0374615	213.6000383	232.9185719	18.86941867	13072.22888	61339.92113	593.897096	36.08501307	202.5699958	135.730743	19.42548955	221.9954854	13.94700416	20.02223432	15.8724416	11.02572323	7.031340396	6.123761303	7.104127266	5.993253487	1.481623141	2.313213392	1.449913595	1.357327013	1.742602684	2.739265348	2.04268638	1.048230321	874833.7984	728497.3214	140306.0382	5535.181946	152.8093971	189.9106677	255.566554	33.34446956	30954.59893	25776.71604	9.042814983	1.179840884	13666.12598	196	9	D1065_1165	0	0	0	2	1	4	10	60	6
145	ZPS	7	3	4	1	2	4	1	8	4	4	2	2	4	1	1.160828025	1148.225952	22.49947543	39.39006976	0.725063538	0	4.302430523	66.91703925	66.19197571	66.19197571	26.07451949	4.998970749	0	0	3.026573179	34.10006341	34.10006341	34.10006341	290.0403953	62.47023899	1.274902836	291.3152981	13.95014602	19.04940868	16.50539791	10.3548547	5.694325	4.452467751	2.220828405	4.225713117	1.152393383	1.41299999	2.849884033	1.25	1.124208915	1.90121762	2.69060705	0.75	159764.2983	40573.235	625.2757582	128.0742178	175.565163	207.006301	156.3189396	32.01855444	50920.98926	12931.7331	199.2914594	40.82054587	200.1639242	87.04317724	13.1626268	213.326551	12.73832566	15.0238612	17.88122238	9.358094382	5.939277452	6.220120709	5.439414898	4.375698183	1.247195447	1.097567774	2.510750391	1.400573144	1.083938099	1.260686441	2.797625598	0.921976412	846165.0754	306943.9358	116556.9669	6537.311455	149.5784118	124.7739576	313.3251798	31.429382	29940.20188	10860.72171	11.08651185	1.112078564	51120.28072	20	4	D1065_1165	30	0	500	1	1	1	0	90	1
N1	VD	12	6	6	4	4	4	0	13	7	6	5	4	4	0	0.689490446	1092.665039	38.67514436	17.45863922	14.41895831	9.9426027	2.730022641	83.22536723	58.86380622	68.80640892	46.06460475	37.45149488	8.374021349	6.421285357	1.688593662	100	85.20469329	91.62597865	51.63356488	171.1557058	12.11157695	63.74514182	10.08955639	12.70321346	12.24228098	8.040897607	5.126429807	5.606705589	4.441053112	2.69736553	1.376171724	1.043245625	0.990854364	1.752037048	0.822522835	0.795870001	0.824158952	0.812020515	14891.77462	41441.12329	2559.2292	682.5758645	91.92453467	77.17155174	67.34813684	21.33049577	4746.391425	13208.35141	815.6921416	217.5544764	116.7652378	101.0903892	11.71190718	128.4771449	13.14963012	12.85166338	11.98922182	7.889148971	7.273029464	5.706216822	5.571418901	3.396423183	1.36231253	1.066413343	1.320521237	1.797607422	1.222417036	0.825540913	1.045766017	0.809278134	535587	225903.8425	23747.74078	7038.856702	162.2990909	79.07029839	71.74544042	23.38490599	18950.89194	7993.247237	2.538598003	0.827437608	5562.083566	1	0	D1065_1165	25	0	200	1	1	5	60	15	6
N108	ZPZ	9	4	5	4	3	2	0	11	4	7	5	3	3	0	0.377388535	842.31897	1.998742675	0	0.502763982	1.27492961	2.200554174	5.976990441	4.199296848	5.474226458	0.237800504	0	0	0	0	0.237800504	0.237800504	0.237800504	341.0365088	0.956177127	6.055788473	347.0922972	20.58958551	16.7339662	16.20438285	5.580625542	7.426829048	9.25439591	7.829832816	0	2.28575622	1	1.942289654	2.515014648	3.276043643	0.707106781	2.690854399	0	257924.0795	398.5969902	2944.762207	20.635622	241.0505415	132.8656634	154.9874846	20.635622	82207.03512	127.0431084	938.5714227	6.577103255	306.455674	7.607432157	39.34634678	345.8020208	17.86986808	19.42930722	16.84999247	8.066972241	7.47861149	8.419687643	4.406877046	5.86556796	1.717213184	2.655565838	1.458716741	1.977356842	2.486531991	3.821770153	2.21130668	1.523292777	1835706.947	28561.48724	230019.2566	1641.349302	211.9509234	132.8441267	206.8518495	23.78767105	64953.56307	1010.602681	7.319122844	0.841688808	83145.60655	362	108	A765_865	5	1	200	1	1	1	3	85	1
N2	ZPZ	10	4	6	4	3	2	1	11	4	7	5	3	2	1	1.21656051	765.834717	0.968944793	0	17.0948621	1.163120225	0	19.22692712	0.968944793	2.132065019	0.021048094	0	4.21852031	4.264528805	0	8.504097209	0.021048094	4.285576899	340.3990573	0	21.67334822	362.0724056	33.75685541	0	26.75929729	31.26337471	4.926725058	0	5.605851743	3.75584027	12.79063856	0	9.026002772	16.25206757	5.172273213	0	6.868029904	3.866113549	237178.6633	0	17107.03159	617.5382693	222.0774001	0	251.573994	77.19228366	75594.93764	0	5452.450775	196.8253228	290.2854577	4.422925673	37.75409354	328.0395513	22.32437392	13.43794275	20.48814599	13.95504375	10.77083538	5.456798145	6.60028604	10.75235364	6.23785236	1.196370605	4.262194218	5.694847955	5.929791842	2.165375475	5.294955898	6.231250753	1538630.346	15308.55973	255570.216	3033.323856	187.546361	122.4684778	239.5222268	42.129498	54441.98126	541.6689747	8.475112048	1.490685106	81047.38841	1141	1058	A765_865	0	0	0	1	1	1	0	90	1
N2DK	ZPZ	5	2	3	2	2	1	0	6	2	4	2	2	2	0	0.214968153	1089.602051	9.612263547	3.146126573	6.346889961	20.10647671	1.57869917	40.79045596	14.33708929	34.443566	1.877638041	0	0	0.1734603	0	2.051098341	1.877638041	2.051098341	403.8254735	6.693239891	3.824708509	407.650182	20.28366436	20.40074565	13.15849825	9.550089359	4.240274836	2.43006432	8.702663775	4.759717839	1.608206131	1.618820917	2.943094889	1	1.98302039	1.682323975	2.933826571	0.707106781	279522.9642	3659.63943	1124.188803	53.74553324	220.617967	174.2685443	93.68240023	17.91517775	89091.15499	1166.421172	358.3078733	17.1300832	253.0621153	17.69170269	11.39345653	264.4555718	19.42731204	17.59410243	15.80374237	8.733652514	7.010427766	8.076992632	8.439748945	4.532503014	2.22920478	1.787097903	2.804870226	1.824582453	2.745501738	2.467794786	3.58198376	1.577694086	1515109.735	62513.08706	36898.92502	3005.513334	211.8442023	125.0261741	114.5929348	20.58570777	53609.74195	2211.925901	4.054688267	0.728392443	89449.46287	70	4	D1065_1165	3	0	200	1	1	1	0	95	1
N3DK	ZPZ	10	4	6	5	3	2	0	11	5	6	6	3	2	0	0.326433121	1044.613037	7.397698858	0.695194203	8.072558727	5.532853753	0.242188269	21.94049381	8.33508133	13.86793508	0.467117776	0	3.48292068	0	0	3.950038456	0.467117776	0.467117776	364.6222112	0.637451418	0.318725709	364.9409369	25.0680677	26.66131663	30.30773902	7.17128949	5.26445292	0.909240723	0	2.582141963	4.373612518	3.281494141	16.18811035	1.92578125	3.805639412	2.281494141	0	0.685909026	285894.5505	612.956143	100.5554925	66.862438	249.9078238	306.4780715	100.5554925	13.3724876	91121.94333	195.3648813	32.04962065	21.31077796	322.5905069	8.421250481	2.83067243	325.4211793	21.3709738	22.48871347	17.40750418	8.626162359	7.784154977	7.971484702	7.812909528	5.851848882	3.183660696	2.698420933	3.301399994	2.337486453	3.480232189	3.630186223	4.77734861	2.034747664	1942067.359	41378.367	7896.596276	1970.946449	213.0160534	173.8586849	98.70745345	24.0359323	68716.95665	1464.107534	3.49260584	0.850473136	91153.99295	722	112	C965_1065	15	0	200	1	1	3	0	85	2
N4DK	ZPZ	9	3	6	3	2	4	0	12	4	8	4	3	5	0	0.170382166	1080.119019	1.704941711	0	11.46403002	10.80367789	0	23.97264962	1.704941711	12.5086196	1.16773081	0	1.435636834	0	0	2.603367644	1.16773081	1.16773081	387.2517366	3.187257091	0.637451418	387.889188	22.97958433	23.68197045	12.55816674	16.68585205	4.863980639	2.038941687	9.421691418	8.533263922	3.586134722	1.657788086	1.5	5.761779785	3.37033938	2.07005635	1	3.261779785	246968.282	2205.89473	39.9120225	120.9119165	203.2660757	220.589473	19.95601125	60.45595825	78715.14082	703.0753622	12.72098767	38.53773633	330.5517731	5.272127402	4.104475024	334.6562481	19.79928434	21.54148268	17.78824368	9.080532915	7.296011591	5.437494222	7.605383045	5.908227792	2.75070178	2.305220021	2.366289862	2.186887976	3.026313873	2.933880682	2.993345027	2.217865574	1870096.694	27434.71473	16880.44093	1541.624208	200.18162	184.1256022	145.5210425	21.11813983	66170.38944	970.7336327	5.149030037	0.747231703	78727.86181	450	17	D1065_1165	10	0	250	2	1	1	0	90	1
N5DK	ZPZ	8	4	4	5	1	2	0	12	5	7	7	1	4	0	0.557324841	1118.906006	0.731852242	0	20.83225734	3.575464452	0	25.13957404	0.731852242	4.307316694	0.506341516	0	5.851837025	0.080466854	0	6.438645394	0.506341516	0.58680837	347.0922972	1.593628546	0	347.0922972	18.46311715	14.11491604	0	8.039427518	3.607043809	6.074247954	0	0	0.936175722	1.4	0	2.5	1.014587712	1.2	0	0	220824.9413	831.8424053	0	4.990940751	202.7777239	166.3684811	0	4.990940751	70382.58601	265.1295605	0	1.59074113	325.2796457	1.415336215	2.052237512	327.3318832	17.82989899	19.84067066	15.0513299	7.530463428	6.34833389	6.290373056	8.801818158	4.697719983	1.468491054	1.252182007	2.270520424	2.40715332	1.887770293	1.314491393	2.361803294	0.918613782	1754643.7	7840.122532	6825.555986	519.1649895	190.8673665	196.0030633	117.6819998	20.76659958	62085.26935	277.4102338	4.163989903	0.734793011	70382.58601	24	7	D1065_1165	0	0	0	1	1	1	5	85	1
N6DK	MD	10	2	8	3	1	6	0	12	3	9	3	2	7	0	0.313694268	1084.244019	11.45345553	3.239041494	1.59741435	9.72634979	0.503260143	26.51952131	15.19575717	24.92210696	26.07189686	25.15463137	0	19.64960248	0.670802257	71.54693297	51.89733049	71.54693297	160.3190317	26.77295957	5.099611346	165.418643	14.38494556	17.87413122	18.23637383	9.013505516	9.740632003	9.688641026	11.34136363	4.910221334	1.913159228	1.344882057	2.104728699	1.647359708	2.076068493	1.621896592	1.340871269	0.856515392	80337.46408	12206.86404	3162.255764	1221.868758	159.7166284	145.31981	197.6409853	29.80167702	25605.61521	3890.641398	1007.892211	389.4409863	296.159103	14.82564685	7.076681076	303.2357841	20.12018465	18.42326516	15.22386691	8.76802821	6.775681022	7.621082459	7.666792583	4.256328002	2.224588665	1.793478012	1.765756836	1.700071062	2.828280349	2.382040402	2.27376187	1.050589295	1865543.247	58827.26372	23737.19427	2380.355332	222.8844978	140.3991974	118.6859714	21.2531726	66009.27296	2081.508919	4.199513838	0.752009622	26613.50742	136	50	D1065_1165	50	0	300	6	3	6	35	25	5
NX	MD	14	6	8	5	3	6	1	15	7	8	5	4	6	1	1.031847134	832.84198	1.71026678	0	3.837005643	2.912613606	1.796122169	10.2560082	3.506388948	6.419002554	5.306871001	0	0	0	15.84150432	21.14837532	21.14837532	21.14837532	312.0324692	25.17933102	16.25501116	328.2874804	19.12767761	17.97632544	21.00080263	7.874069738	7.517877308	9.197129352	4.140353194	4.947515221	1.777748926	1.96633718	3.131886202	2.251251221	2.448177852	2.731850033	3.587379822	2.353546259	203968.1241	9580.002369	13911.35233	642.8676545	208.3433341	121.2658528	272.7716143	29.22125702	65009.885	3053.393048	4433.905636	204.898449	329.3487373	6.545929995	18.08092015	347.4296574	19.80888361	17.37631354	18.89188927	8.793573927	7.810819689	8.733346771	5.46738211	5.970646745	2.020413998	1.818563925	2.605268564	1.891975613	2.765319349	2.717808348	3.383926038	1.633549585	2044616.805	20166.35559	99433.77304	2674.629623	219.6623125	109.0073275	194.58664	24.53788645	72345.50526	713.5543349	6.885137965	0.868233983	69443.79063	280	67	A765_865	90	5	300	8	1	5	30	35	4
NX101	ZPS	13	6	7	6	3	4	0	15	7	8	7	4	4	0	0.530254777	1213.129028	1.137032674	0	18.29821179	22.88259005	5.519083496	47.83691801	6.65611617	29.53870622	0.477835584	0	5.003139804	8.301592266	0	13.78256765	0.477835584	8.77942785	289.4029439	2.868531382	9.880496983	299.2834409	22.70221967	15.55285793	20.76634623	21.22729684	4.211635214	6.762745391	4.377748437	0	4.140082943	2.151380751	5.787829984	6.5	3.269097231	1.606567278	3.373730044	0	223071.6906	979.6278813	7318.61387	114.5462725	245.6736681	108.8475424	236.0843184	114.5462725	71098.68277	312.2325911	2332.630396	36.50884193	205.1529844	18.47013761	44.76000781	249.9129922	17.2081359	15.6220234	22.29601554	8.1476646	7.731094636	7.82386029	5.867064822	6.125536376	2.967361687	2.464389377	6.398868075	2.57128418	3.271162027	2.724330732	5.085381764	2.205861304	1081503.204	53713.27633	282924.6815	1022.413825	186.5303906	102.8989968	223.6558747	20.44827651	38267.26631	1900.558631	7.91370648	0.723529657	73431.31317	302	3	E1165_1365	0	0	0	1	1	1	0	90	1
NX102	ZPZ	10	3	7	2	4	4	0	11	3	8	3	4	4	0	0.171974522	986.763	2.018409295	0	6.972961649	19.85185424	0.656463028	29.49968821	2.674872323	22.52672656	0.339460178	0	2.043203306	0	0	2.382663483	0.339460178	0.339460178	244.4626189	1.593628546	60.87661044	305.3392293	22.91323052	21.31951806	24.38501665	0	6.315981005	1.983199053	4.557998924	0	4.076083943	3.456896973	7.846600118	0	4.041814847	2.416868389	4.575053643	0	182072.5891	710.8883277	59587.19711	0	237.3827759	142.1776655	311.974854	0	58031.21508	226.5783864	18991.97165	0	178.4385133	12.80879275	32.69426657	211.1327799	20.05209113	18.1981543	20.79389156	7.140401921	8.161885608	7.673773384	7.105279124	4.231295825	3.043284201	2.803243563	4.663488078	1.68326989	3.667630201	2.761333029	4.618753691	0.861537822	1189519.297	60880.0364	244705.3939	514.1464772	235.8753316	168.1768961	264.8326774	10.49278525	42089.24351	2154.143007	9.370681982	0.371270474	77023.18673	395	97	C965_1065	0	0	0	4	1	7	15	90	1
